scenario,label,variant,year,formal_collection_t,informal_collection_t,mixed_collection_t,uncollected_t,closed_loop_mr_t,open_loop_mr_t,chemical_p2p_t,chemical_p2f_t,engineered_landfill_t,thermal_treatment_t,unsanitary_dumpsite_t,uncollected_to_burn_t,uncollected_to_land_t,uncollected_to_water_t,post_collection_mismanaged_t,aquatic_t,terrestrial_t,open_burning_t,total_leakage_t
RES,Recycling,CENTRAL,2038,1972968.5101693,1141160.5393639028,1531393.971157525,613699.218149367,154172.065477571,524590.1281811311,0.0,0.0,0.0,0.0,329521.523080841,753264.468912614,1218417.32702912,492920.448985434,1290600.4387725322,643659.1871790639,585339.497337493,970499.1980105741,2199497.882527131
RES,Recycling,CENTRAL,2039,2104657.54716527,1167716.5713215666,1576822.7977954638,582380.571835926,157248.141708455,537492.673439744,0.0,0.0,0.0,0.0,338735.654670449,784482.289452595,1295476.60098903,519989.722610405,1322827.7755742918,667298.8126749167,612222.984750416,1008018.1461485261,2287539.9435738586
RES,Recycling,CENTRAL,2040,2240279.88075331,1194357.9719102045,1622185.052426239,547582.74564116,160320.95377213,550476.836779074,0.0,0.0,0.0,0.0,347846.319209891,815621.592814508,1374722.73659716,547586.082352916,1354550.2340295955,690883.750852951,639299.80491375,1045537.346654044,2375720.902420745
RES,Recycling,CENTRAL,2041,2381462.7049791,1221737.5828463861,1667629.522175508,509636.827680455,163466.062230628,563789.8874767099,0.0,0.0,0.0,0.0,356903.652890848,847378.119779012,1457449.84435683,576206.991033961,1385992.9336747834,714939.2128758923,667130.722333084,1083801.344432234,2465871.27964121
RES,Recycling,CENTRAL,2042,2526893.25452254,1249279.9742746472,1713007.4490875779,468139.271384951,166616.918826517,577213.831066949,0.0,0.0,0.0,0.0,365855.907722743,879094.779419044,1542658.22137788,605438.250199231,1416929.5856671887,739007.6744483068,695232.511808133,1122107.7408174612,2556347.927073901
RES,Recycling,CENTRAL,2043,2678026.36330467,1277521.129398492,1758451.4252533282,423286.334120209,169835.560937133,590952.71217657,0.0,0.0,0.0,0.0,374744.562770641,911336.119345075,1631468.2248616,635701.086051669,1447544.382959645,763526.1245660355,724072.789001868,1161060.946827177,2648659.8603950804
RES,Recycling,CENTRAL,2044,2835052.93809769,1306461.5294631105,1803898.741377297,374958.255703359,173121.176322936,605003.3246352889,0.0,0.0,0.0,0.0,383555.226496469,944132.291058408,1724102.89586184,667058.796730061,1477782.282347012,788538.1507665828,753706.669208957,1200683.579797728,2742928.399773268
RES,Recycling,LOWER,2020,212088.476717443,524079.9097215823,403117.8186584425,593131.777437479,68421.5320286793,232465.25784537374,0.0,0.0,0.0,0.0,109936.962600275,147961.373107668,187572.809022935,80448.3899430025,470775.7878191042,151748.25470219098,116233.816758871,227422.28580823352,495404.3572692955
RES,Recycling,LOWER,2021,207124.872185047,519829.5350572203,392243.975506556,656065.258756409,67620.1830764991,229582.8281250188,0.0,0.0,0.0,0.0,107308.854397398,161782.410328861,210520.36350274,89044.9694901942,461941.3925695763,162436.8217740983,133571.442168526,239962.6557665393,535970.9197091636
RES,Recycling,LOWER,2022,214972.127068594,548558.4319365958,407024.8216529531,762189.210760692,71143.6458367183,241358.49947895194,0.0,0.0,0.0,0.0,111573.087961556,185788.962853857,247587.651226494,103552.634682092,480580.62077432696,184183.1761806698,160428.914209687,267479.5180449392,612091.608435296
RES,Recycling,LOWER,2023,211291.886366775,548400.4302943773,400188.47281776764,830307.0949666,70926.1026644625,240464.57784776497,0.0,0.0,0.0,0.0,110392.410587592,198592.842209155,272447.562544002,112920.520079848,476609.1726194862,196756.4513122264,179506.7524061,279590.8197806213,655854.0234989477
RES,Recycling,LOWER,2024,207864.685804941,548632.9212097024,393725.8703182936,898276.079715778,70759.2804602172,239747.53229922376,0.0,0.0,0.0,0.0,109262.587819665,211395.669025369,297158.035788649,122244.915878166,473037.5938190908,209264.88286441498,198274.892603024,291830.4642250084,699370.2396924474
RES,Recycling,LOWER,2025,327354.73697266,590959.5953697057,564016.4454962576,724385.942379183,80638.4463223448,277505.48817860126,0.0,0.0,0.0,0.0,147990.681641976,184998.376527944,242574.8655213,102624.867391077,619946.1882958317,193910.21879963018,154961.350854742,286533.524727583,635405.0943819552
RES,Recycling,LOWER,2026,376491.981147659,601503.4564939392,572602.094267162,713350.065549111,83162.1355036837,286358.9521131516,0.0,0.0,0.0,0.0,152100.263419212,184025.538768326,240926.63326591,102598.086740665,636520.55328741,194637.9034892447,153886.03468373,287564.231716017,636088.1698889916
RES,Recycling,LOWER,2027,428345.300443547,614094.1148887957,596416.1874150899,698007.152712585,86353.7735359678,297736.43853741215,0.0,0.0,0.0,0.0,158338.052901789,182404.948136513,237796.617475386,102181.157618263,659983.3352418516,195564.2065937393,152041.095326604,289411.260340094,637016.5622604373
RES,Recycling,LOWER,2028,483654.849750534,627173.724452331,621615.295533012,678764.567717477,89792.8599245802,309498.81107134133,0.0,0.0,0.0,0.0,164793.906020605,180112.327762502,232939.728730263,101339.51145478,683758.240014259,195836.1128807944,149148.612872071,290800.856805559,635785.5825584244
RES,Recycling,LOWER,2029,541729.084565394,641142.6814804904,647141.504251051,654860.88781508,93892.2065725658,317503.2063814589,0.0,0.0,0.0,0.0,171212.691365633,176693.475270629,225381.877368511,99689.8379049089,706603.4094824446,194953.0164143512,143978.104662429,291432.013640071,630363.1347168512
RES,Recycling,LOWER,2030,603341.859755096,647322.9412080685,672865.1071365931,637345.456957036,97542.5627879225,322893.4345395619,0.0,0.0,0.0,0.0,177612.466342696,175512.069308303,222576.523040307,99859.6465768514,728336.2635821144,195700.98773726262,144424.895916644,293978.695979758,634104.5796336646
RES,Recycling,LOWER,2031,668627.909760435,653257.7838617342,698665.8613505639,619800.320188329,101332.334509852,328179.25053435314,0.0,0.0,0.0,0.0,183984.110714135,174728.374955995,220180.687938725,100383.328275037,749902.8886649907,196529.33681673897,146024.421836556,296859.924416417,639413.683069712
RES,Recycling,LOWER,2032,737062.295325222,658387.1214760916,724447.708415221,598639.910384984,105194.45537118,333208.7247055874,0.0,0.0,0.0,0.0,190249.758966105,173146.656591898,216269.810177013,100610.795226029,771022.3735713128,196650.2216042935,147067.782639147,298558.550280722,642276.5545241624
RES,Recycling,LOWER,2033,809285.55016621,663004.1896152215,750302.46111762,574267.870242928,109191.19404039,338097.0733366474,0.0,0.0,0.0,0.0,196459.065741738,169130.904486285,210916.533222218,100613.032041612,791910.1610612854,194529.087275305,147624.732510615,297808.019257719,639961.8390436389
RES,Recycling,LOWER,2034,884747.411978911,666901.0983875081,776113.616611442,546091.513530489,113262.676270289,342718.1674211649,0.0,0.0,0.0,0.0,202530.574127568,163520.36382746,203849.237269798,100297.2188347,812275.430005797,190875.0376514008,147538.773632609,295489.264480306,633903.0757643159
RES,Recycling,LOWER,2035,963406.431443182,671017.9116948079,801870.273037358,513601.036992285,117582.794043544,347509.5118813743,0.0,0.0,0.0,0.0,208490.565607156,156193.333199195,194879.407937675,95849.7650823311,834700.9831079398,186795.84795124512,146694.857766171,291475.997797859,624966.7035152751
RES,Recycling,LOWER,2036,1046052.8462096,674704.3081232416,827666.2822043289,477638.701590028,122054.01974155,352137.35097057285,0.0,0.0,0.0,0.0,214253.90181782,148297.663020968,184170.48679392,89747.5668826428,856999.6896046912,179376.389266766,145248.736686532,286237.659874836,610862.785828134
RES,Recycling,LOWER,2037,1124738.29210065,680735.3783741017,853378.9317996021,437758.894920398,125829.413441787,356902.8614256973,0.0,0.0,0.0,0.0,220579.827351667,139737.508711254,171480.737194844,82260.5358343594,880816.3856978948,170233.7938813704,137666.37742276,281201.72933407803,589101.9006382085
RES,Recycling,LOWER,2038,1201830.10835625,688422.7267296606,879476.264575085,393935.377114415,129200.225331915,361963.1575968142,0.0,0.0,0.0,0.0,227272.638937912,130536.190032249,156729.73565113,74032.8475545562,905747.5120899392,159625.42007435692,125800.004837616,276157.624573813,561583.0494857859
RES,Recycling,LOWER,2039,1282048.24097515,696379.9148777416,905821.5346696661,346356.946761488,132654.075565141,367181.39942930616,0.0,0.0,0.0,0.0,233946.02441403,120793.334018167,139921.28554015,65099.8469588648,930746.4746555418,147784.7933136489,112297.696906992,270722.226155144,530804.716375785
RES,Recycling,LOWER,2040,1364662.3339173,704268.4768018418,932111.952657292,294721.349180873,136121.41745706,372408.13004982035,0.0,0.0,0.0,0.0,240492.053840103,110450.363935014,120565.400785878,55405.0446676101,955400.5291364561,134587.2544204978,96711.8111344104,264767.979196038,496067.04475094617
RES,Recycling,LOWER,2041,1450663.58941748,710989.2641243866,958432.539136038,239173.070819451,138274.079459638,377745.01212576596,0.0,0.0,0.0,0.0,246962.424996275,93989.0709562539,98935.6180353899,44975.3216731064,979928.5465860084,120066.6207749134,79318.4227205855,252801.6560788509,452186.6995743498
RES,Recycling,LOWER,2042,1539252.33891603,716450.0760677637,984697.5923935759,179455.360299263,139225.240742502,383100.5704383364,0.0,0.0,0.0,0.0,253295.303553838,71073.7682894739,74932.3500999034,33762.6910014129,1004080.8790042342,104120.58814564449,60057.5155558672,234464.0587193179,398642.1624208296
RES,Recycling,LOWER,2043,1631314.79179757,722038.6877327607,1010982.858742501,115595.227885139,140184.010772089,388555.82016422367,0.0,0.0,0.0,0.0,259532.782768467,45656.8926897992,48495.9534619653,21772.0564493609,1028034.4507009857,86747.55480887055,38884.6698547274,213728.42774107418,339360.6524046721
RES,Recycling,LOWER,2044,1726967.23856802,727735.251705359,1037251.9399868139,47447.3170564508,141146.44755848,394099.5217897692,0.0,0.0,0.0,0.0,265661.64997548,19324.0841842633,19493.4364574268,8976.22626588298,1051738.5670117685,67885.63098600082,15697.3052144913,192175.0391319553,275757.97533244744
RES,Recycling,UPPER,2020,424130.838691484,1023787.6402999135,847319.7357240659,799827.311707627,135797.914881961,400686.60969581734,0.0,0.0,0.0,0.0,234053.622085623,320558.719773544,503786.819128157,199371.587314737,805170.6896792551,441145.15886720177,419526.443594169,456599.292565288,1317270.8950266587
RES,Recycling,UPPER,2021,415048.591053355,1014536.0738778433,830225.967880821,859845.106440989,134560.318140098,399828.09278377274,0.0,0.0,0.0,0.0,230411.356864571,343923.610547653,544152.05156728,214614.472091223,793526.367330485,467585.3677859504,454270.682100294,478755.541437033,1400611.5913232774
RES,Recycling,UPPER,2022,431545.497621388,1066740.957346668,862983.123780964,975699.209128371,141460.920963521,416216.6801336319,0.0,0.0,0.0,0.0,240225.491720503,389566.603644269,619664.409693138,243726.805772761,828747.6925202399,523786.3786759981,517643.495018827,529497.943998836,1570927.817693661
RES,Recycling,UPPER,2023,424927.300781045,1062557.1863529612,849965.051441609,1042104.55545613,140914.943587109,416168.4675091759,0.0,0.0,0.0,0.0,237639.365453347,415577.916834307,664013.090814441,260568.067567609,820947.9535413802,553742.9568001186,555160.657115019,555070.969964637,1663974.5838797744
RES,Recycling,UPPER,2024,418808.60990506,1059269.3065666466,837720.999545759,1108615.08282572,140473.611634262,416021.5533854422,0.0,0.0,0.0,0.0,235101.300718921,441605.922609016,708298.47992459,277401.689098282,813525.2272278825,583649.325360665,592535.778152612,580770.450398171,1756955.553911448
RES,Recycling,UPPER,2025,641170.433505363,1262905.9229291377,1168004.253572701,1000957.07916036,164169.515687344,509668.03906618664,0.0,0.0,0.0,0.0,310639.901092099,390811.588998087,635156.256226334,247645.995250371,1053849.7999806642,561923.3898914793,527655.099378455,563138.258937478,1652716.7482074122
RES,Recycling,UPPER,2026,738245.244293641,1341993.2409031077,1187556.7693060809,1018237.91695934,171801.30233241,541615.4878217927,0.0,0.0,0.0,0.0,315771.454346812,391216.739821783,646550.60314982,250736.122382544,1069854.9960733487,572466.4757288158,534579.399331525,566126.9144122789,1673172.7894726198
RES,Recycling,UPPER,2027,839865.702061926,1427645.2818614747,1237376.78522006,1032866.57277767,180582.761735817,577137.3792033597,0.0,0.0,0.0,0.0,325588.31039487,404850.303544021,656557.787529019,253251.162533363,1102318.2792374194,584293.2908048262,540423.4039967,585391.37741226,1710108.0722137862
RES,Recycling,UPPER,2028,943501.690833256,1518734.413391201,1283623.669495838,1045574.40604412,189942.558756566,614835.0497660472,0.0,0.0,0.0,0.0,334842.747666731,433562.488284589,667903.626299707,257132.919666935,1133195.3895280329,595088.3936287612,544976.399921002,620199.852275824,1760264.6458255872
RES,Recycling,UPPER,2029,1048445.41919845,1614254.2060734467,1326103.573146843,1055287.87094556,200322.206254985,653503.0917873671,0.0,0.0,0.0,0.0,343860.175711557,463820.197765596,691276.044837908,269626.386257838,1163634.6430725541,604408.9712126745,547485.194377344,656868.343192124,1808762.5087821425
RES,Recycling,UPPER,2030,1163513.13708817,1696748.9805641999,1374301.473389126,1061740.83833036,207743.778244606,688207.5800998267,0.0,0.0,0.0,0.0,352779.407754141,494342.245273887,721532.034498038,290926.552224669,1188575.0937735164,611997.8122688784,548158.627842123,693832.580932278,1853989.0210432794
RES,Recycling,UPPER,2031,1285418.30438541,1778573.5835390843,1423028.578865046,1065707.66038111,214704.684655206,722737.5685770337,0.0,0.0,0.0,0.0,362496.442743482,525916.033935661,773501.905464709,313817.233816969,1211619.808417115,621193.2647563033,552253.341345377,732007.0481007519,1905453.6542024324
RES,Recycling,UPPER,2032,1413124.30725279,1862748.7318383409,1471979.889885386,1066069.88408429,221799.494675643,758201.8191300549,0.0,0.0,0.0,0.0,372120.444124234,557832.693533603,829721.549229093,337379.51020828,1234055.9895110936,630123.2637127663,559342.071884262,770595.934973641,1960061.2705706693
RES,Recycling,UPPER,2033,1547849.48124065,1950737.1767102506,1521296.1874105958,1063603.53406373,229195.326219676,795153.3557670086,0.0,0.0,0.0,0.0,381660.422644177,590678.96467472,889295.295187684,361995.306656925,1256270.7197312391,645109.2665770227,565717.656397017,810236.6291328829,2021063.5521069227
RES,Recycling,UPPER,2034,1688538.18804315,2041270.0952080006,1570623.767846828,1057334.68776853,236769.4713881,833109.5768387413,0.0,0.0,0.0,0.0,390961.545027788,623802.617643115,951449.913396541,387296.907691558,1278200.560489134,660196.320108002,570509.927852692,850203.115615406,2080909.3635761002
RES,Recycling,UPPER,2035,1835303.20912165,2135520.3169705058,1620371.9622372882,1046708.27443941,244825.506285019,872430.3956748649,0.0,0.0,0.0,0.0,401335.748322726,656617.932624526,1016117.66254324,413115.588455676,1307906.5952451178,673958.1344392857,573513.876997344,890691.075609141,2138163.0870457706
RES,Recycling,UPPER,2036,1989484.48361002,2239540.081828747,1670365.616108596,1032909.73070367,253239.109096652,919056.4564231425,0.0,0.0,0.0,0.0,411699.177617638,690224.998401151,1084617.74587439,440017.216967099,1338865.18274729,688506.7173106957,575360.478446149,932122.652392119,2195989.848148964
RES,Recycling,UPPER,2037,2134377.72709603,2349370.1075106054,1718281.434924381,1025032.62725802,262737.689334711,965898.1518767652,0.0,0.0,0.0,0.0,423655.924608284,722394.209443093,1153866.30454969,466622.027267759,1374962.2851591457,703332.3843080772,585212.421731089,971876.286808414,2260421.09284758
RES,Recycling,UPPER,2038,2275000.08496428,2462590.9125128705,1765868.896367306,1019766.24370481,273021.451426427,1012134.3688802535,0.0,0.0,0.0,0.0,436601.126204778,753264.468912614,1223697.66645788,492920.448985434,1414101.9154822736,717568.2931794659,606568.290299664,1010328.228370056,2334464.811849186
RES,Recycling,UPPER,2039,2421171.28821399,2580190.0051411935,1813998.079906133,1012375.37445666,283755.784466779,1060058.5829526964,0.0,0.0,0.0,0.0,449556.038501079,784482.289452595,1296750.496019,519989.722610405,1453196.4407243351,730876.9817082286,629267.222290086,1049317.801891419,2409462.005889734
RES,Recycling,UPPER,2040,2571500.36452833,2700677.062531863,1862062.164518159,1002170.48291375,294777.98899914,1109100.7132257982,0.0,0.0,0.0,0.0,462286.621991498,815621.592814508,1374722.73659716,547586.082352916,1491499.7933551392,742807.9899937753,652451.874464754,1088313.899308114,2483573.7637666436
RES,Recycling,UPPER,2041,2727849.53922483,2825836.580189278,1910228.631099685,989812.539708919,306271.908339258,1159934.5831920204,0.0,0.0,0.0,0.0,474913.441825656,847378.119779012,1457449.84435683,576206.991033961,1529452.2303506306,753812.7623551119,676747.04824024,1128073.7374160371,2558633.5480113886
RES,Recycling,UPPER,2042,2888704.35216631,2954182.718690858,1958322.757921483,974627.544631248,318095.989823141,1211987.4081252937,0.0,0.0,0.0,0.0,487292.973924434,879094.779419044,1542658.22137788,605438.250199231,1566599.0240038838,764513.6644271689,701725.900891328,1167881.5024183271,2634121.067736824
RES,Recycling,UPPER,2043,3055722.03284144,3087263.3242794997,2006494.255643767,957102.747447034,330409.610072579,1265843.7104798376,0.0,0.0,0.0,0.0,499521.792861778,911336.119345075,1631468.2248616,635701.086051669,1603183.6049963855,787980.8688700864,727919.983133305,1208352.205448172,2724253.0574515634
RES,Recycling,UPPER,2044,3229107.85234156,3225217.109341584,2054668.812946633,937150.74805337,343231.346207081,1321548.1131427928,0.0,0.0,0.0,0.0,511572.048284707,944132.291058408,1724102.89586184,667058.796730061,1639116.9357261923,812691.5154087272,755446.671692093,1249506.769177025,2817644.9562778454
RSS,Reduce & Substitute,CENTRAL,2020,348005.540414934,704393.8454923334,696011.080829868,691799.77984,92764.3869546959,300411.2610886112,0.0,0.0,0.0,0.0,172854.003308582,385732.520622973,167707.303249027,138359.955968,703260.9356352787,232045.919411759,135481.392881757,503048.932054171,870576.244347687
RSS,Reduce & Substitute,CENTRAL,2021,340023.808400604,699562.9552237194,680120.204854195,753341.431519137,91908.8720227952,298834.15162140795,0.0,0.0,0.0,0.0,169969.599127,414691.909668329,187783.460317244,150618.842496393,692338.6563882064,246173.0221049675,152400.769975311,530636.065152975,929209.8572332535
RSS,Reduce & Substitute,CENTRAL,2022,352906.150645918,737946.2475137839,705689.8349239221,864110.15988175,96710.4333090423,313002.402832474,0.0,0.0,0.0,0.0,176820.611802783,470674.525364465,220307.741957233,172745.566830425,720681.7969411127,276033.191137704,179464.081984217,591479.983204742,1046977.256326663
RSS,Reduce & Substitute,CENTRAL,2023,346864.532147794,737459.438036228,693786.099551391,931410.548479492,96430.4550275735,312833.39678031445,0.0,0.0,0.0,0.0,174932.310424877,502986.369191565,241935.795241129,186230.541108173,713604.28069263,292155.5138525033,197722.915575201,623042.27557282,1112920.7050005244
RSS,Reduce & Substitute,CENTRAL,2024,341238.313650173,737532.7124918019,682528.8138946131,998683.325268954,96217.644527714,313544.58677687723,0.0,0.0,0.0,0.0,173210.052955121,535321.065531121,263421.799130676,199685.716165449,707549.0729795239,308217.0231724264,215823.123411493,654846.365126817,1178886.5117107364
RSS,Reduce & Substitute,CENTRAL,2025,495057.961674004,780200.1216258542,906106.484535965,872594.278849495,105114.442631393,342155.97236480983,0.0,0.0,0.0,0.0,217703.624583151,502607.136365506,241098.970503465,185926.526717243,878544.7297799462,303044.951191172,190354.094618617,644240.4932939559,1137639.539103745
RSS,Reduce & Substitute,CENTRAL,2026,515065.344921575,791603.3442084036,894847.891826923,900402.046921634,106328.902889026,345730.447067325,0.0,0.0,0.0,0.0,217073.941187979,537205.542919844,264007.188653762,200303.182893401,876717.1908960304,315629.50049379305,204182.780521935,679038.717665796,1198850.998681524
RSS,Reduce & Substitute,CENTRAL,2027,533531.563890532,809734.281291912,924952.153943821,927218.827623694,108995.588362042,354325.13123775047,0.0,0.0,0.0,0.0,223709.032602079,553074.762741597,273937.54835475,206753.077774087,903305.7313740749,325660.9413373919,212006.546405587,698792.2539071101,1236459.741650089
RSS,Reduce & Substitute,CENTRAL,2028,551285.27541051,828742.9385979562,955779.700620108,953621.009753005,111784.707980965,363288.50169122056,0.0,0.0,0.0,0.0,230504.555215904,567865.107021463,283134.078470108,212749.796372893,930582.7423323704,335390.2270972304,219451.926608892,717579.292998311,1272421.4467044333
RSS,Reduce & Substitute,CENTRAL,2029,567844.859913008,851453.6320170715,986344.675135737,978824.270905953,114948.983379349,375371.0888656417,0.0,0.0,0.0,0.0,236258.364587633,581263.27962217,291450.228601286,218178.377055864,952511.3260605887,341871.7055908168,222795.810510492,739707.037831123,1304374.5539324319
RSS,Reduce & Substitute,CENTRAL,2030,583019.211400653,870841.1286792201,1016742.6599496681,1002523.90179178,117784.640610684,384552.97165253473,0.0,0.0,0.0,0.0,242869.115742635,592930.617318239,298700.285264912,222907.725645788,979073.5742182872,350046.22834734246,228940.493874496,755610.709587656,1334597.4318094943
RSS,Reduce & Substitute,CENTRAL,2031,597274.476284393,890690.611800849,1047198.9900927269,1025548.91615409,120685.739091318,393875.65712605865,0.0,0.0,0.0,0.0,249511.565595152,603537.356284003,305240.06906076,227194.356336191,1005833.9603936273,358037.98146143334,234735.704956245,770354.681100023,1363128.3675177014
RSS,Reduce & Substitute,CENTRAL,2032,610027.861388761,910485.151473651,1077259.531771283,1046891.26373101,123586.077061433,403157.6190346191,0.0,0.0,0.0,0.0,256033.882688669,612319.082572379,310667.856714689,230746.734821767,1032168.4800011877,365293.0699214397,239871.534686964,783207.297403375,1388371.9020117787
RSS,Reduce & Substitute,CENTRAL,2033,621615.008649358,930652.6706980811,1107263.988661672,1067183.58492371,126538.264086627,412573.1545815013,0.0,0.0,0.0,0.0,262523.533998737,619714.32453428,315200.662829926,233728.746841052,1058442.3577122395,372024.9534146179,244501.9558604,794665.850756132,1411192.76003115
RSS,Reduce & Substitute,CENTRAL,2034,631668.121667456,950744.80210288,1136835.873089029,1085807.46771881,129483.855137337,421937.07366981567,0.0,0.0,0.0,0.0,268876.412161474,625295.793205727,318604.603326337,235975.099133016,1084225.733869308,378014.55984713393,248459.045831783,804236.265384538,1430709.871063455
RSS,Reduce & Substitute,CENTRAL,2035,629222.191631479,969682.5485640196,1159160.544559662,1090713.9791919,132221.478492077,430495.6480983335,0.0,0.0,0.0,0.0,273475.999017341,617881.709669134,313777.089171933,232914.699710267,1103347.440172564,378002.1675582556,247072.152854683,800155.775385479,1425230.0957984175
RSS,Reduce & Substitute,CENTRAL,2036,624646.420038674,989264.2467838204,1183713.718781381,1093616.21256856,135074.093707943,439407.6724549644,0.0,0.0,0.0,0.0,278250.800142297,606900.025622377,306496.439350888,228349.116243316,1123298.050425729,376748.2135096818,244324.561407429,792646.636699331,1413719.4116164418
RSS,Reduce & Substitute,CENTRAL,2037,617494.925999871,1008138.8731115499,1204948.961104796,1093620.8073865,137790.47995293,447775.06144610647,0.0,0.0,0.0,0.0,281989.225515845,594218.205738696,298257.391903613,223118.899410577,1139438.0397667468,374313.73172934074,240877.290141122,782928.9614174741,1398119.9832879368
RSS,Reduce & Substitute,CENTRAL,2038,607645.374474692,1024244.6933519017,1212935.110925173,1090626.39301404,139950.689117494,454189.43590125634,0.0,0.0,0.0,0.0,282878.696395069,582977.231746945,291325.894990212,218575.781684289,1144757.5820111153,370946.719811892,237781.931884285,773146.5031998219,1381875.154895999
RSS,Reduce & Substitute,CENTRAL,2039,595505.705362838,1035976.1740962266,1191143.973480826,1085393.3472048,141144.735090681,457248.346752154,0.0,0.0,0.0,0.0,278721.952921072,578629.716603492,289690.813682798,217080.132571572,1130821.2881471973,367528.715155767,236999.00508046,767605.392500228,1372133.112736455
RSS,Reduce & Substitute,CENTRAL,2040,580571.862730399,1046252.1584587768,1161304.993827225,1076986.20531203,142048.230449794,459276.9653021189,0.0,0.0,0.0,0.0,273050.12198432,573592.763883027,288008.61087211,215400.343688784,1111114.1946748171,363042.2424841937,235941.314875365,760584.90175072,1359568.4591102786
RSS,Reduce & Substitute,CENTRAL,2041,563227.663210174,1056158.985722148,1126641.886705371,1066165.73334298,142833.530253233,460853.050034582,0.0,0.0,0.0,0.0,266435.748561831,567219.196260847,285730.543715599,213237.434994112,1087870.9289896581,357567.1272899936,234425.631339603,751766.545281898,1343759.3039114946
RSS,Reduce & Substitute,CENTRAL,2042,543174.075025916,1065043.6040228019,1086563.124899191,1052502.45865352,143402.577044733,461690.30954294995,0.0,0.0,0.0,0.0,258766.359751624,559289.905315323,282734.85393261,210506.189811983,1060579.0518597453,350958.42299352883,232350.997141431,740831.9070665471,1324141.327201507
RSS,Reduce & Substitute,CENTRAL,2043,520502.56346561,1073254.1371079048,1041247.9713499141,1036190.24721234,143797.959630523,461926.06750956894,0.0,0.0,0.0,0.0,250094.967908267,549877.250673482,279102.830282082,207245.020238891,1029462.9190679495,343273.1646781131,229787.24475588,727902.2448772369,1300962.65431123
RSS,Reduce & Substitute,CENTRAL,2044,495167.646726698,1080984.0520298986,990606.86500069,1017143.53894439,144047.220102883,461615.6657335539,0.0,0.0,0.0,0.0,240414.739245996,538888.492934907,274859.389959682,203436.970723647,994526.7297561717,334486.1442603097,226776.659349365,712885.3647185559,1274148.1683282307
RSS,Reduce & Substitute,LOWER,2020,214241.308824402,518760.977777841,415522.1113360318,582182.860770754,67872.8419877065,220693.46160423846,0.0,0.0,0.0,0.0,102663.385026461,219578.777496062,9260.72824055426,83292.62834155,481786.440993817,134979.17948952917,8513.7254889401,275331.0811605523,418823.9861390216
RSS,Reduce & Substitute,LOWER,2021,209103.457839785,516053.2781383616,404193.0738459929,645270.789594158,67110.412942165,218400.83259457524,0.0,0.0,0.0,0.0,100329.002197685,238322.548370105,21381.2607096928,92192.811635517,470959.7512911261,143844.53189122948,18853.1063699764,292916.6647847169,455614.3030459228
RSS,Reduce & Substitute,LOWER,2022,217025.674584645,546108.9088830259,419422.9615387246,750879.323549495,70618.3599331335,230141.69528393817,0.0,0.0,0.0,0.0,104405.722172199,272822.074369279,33731.6539683075,107271.28254475,491308.5298571263,162337.0311688277,29754.0658299893,329834.50334676204,521925.60034557903
RSS,Reduce & Substitute,LOWER,2023,213310.277933815,547460.201865511,412378.7662590369,819087.922993215,70416.2141548244,229821.19480725768,0.0,0.0,0.0,0.0,103082.903817231,293684.188978724,44650.6050980581,117035.863489254,486054.92669396533,172243.2548894418,39399.6811744339,350178.81247219513,561821.7485360708
RSS,Reduce & Substitute,LOWER,2024,209850.338619778,549201.4610462262,405718.95138745237,887134.164023482,70263.1380666615,229663.2429519274,0.0,0.0,0.0,0.0,101789.484663264,314532.266293717,55391.956804252,126762.522831007,481028.5424873327,181973.74935671556,48884.8286716332,370520.3843862548,601378.9624146036
RSS,Reduce & Substitute,LOWER,2025,304444.362599284,567762.0689733559,538355.2261511206,734331.191266852,77737.5255949606,252686.93664539684,0.0,0.0,0.0,0.0,131039.321110457,268817.833300738,30413.9301873299,105074.92286123,600320.7281462019,173251.59777001405,26918.8041654003,335864.6124768943,536035.0144123086
RSS,Reduce & Substitute,LOWER,2026,316748.245198199,575987.9771049931,531523.8957770764,757731.891196695,78735.881039521,255993.72427204222,0.0,0.0,0.0,0.0,130714.758744279,276225.852358231,33067.9659690961,108295.229221543,601272.2334664105,176878.4164750895,29192.3788563273,343735.00489794475,549805.8002293615
RSS,Reduce & Substitute,LOWER,2027,328104.362458919,588814.5496148334,549334.4313650829,780301.87697358,80790.0885307868,262555.39482918155,0.0,0.0,0.0,0.0,134699.224676125,283631.595047362,35755.7215391105,111521.565246022,619428.3147709968,182641.84127320762,31565.9864058114,352963.87701976264,567171.7046987817
RSS,Reduce & Substitute,LOWER,2028,339022.311074841,602301.1098398842,567565.8064032982,802517.330532887,82925.53454387,269350.81381874316,0.0,0.0,0.0,0.0,138742.624743671,290940.463057321,38363.8382323717,114697.008090651,637951.0817915617,188394.80373646706,33869.1894024428,362138.3649466579,584402.3580855678
RSS,Reduce & Substitute,LOWER,2029,349205.910853214,618761.9996913298,585634.852965413,823736.565287674,85382.8784728695,278548.92983251804,0.0,0.0,0.0,0.0,143895.477007845,297920.153728888,40854.9453459012,117728.96188045,653657.8957064026,189366.33643083097,36069.1760441459,373105.89349644794,598541.4059714248
