scenario,label,variant,year,aquatic_t,terrestrial_t,open_burning_t,total_leakage_t,leakage_avoided_vs_BAU_t,required_investment_usd,required_investment_pv_3_5_usd,opex_usd,capex_usd,revenue_usd,net_annual_cost_usd,ghg_total,jobs_total,investment_per_t_avoided_usd
SCS,System Change,CENTRAL,2028,292631.9588650309,195520.1483536,662844.532993061,1150996.6402116918,359037.46158442297,571594169.78891,434075218.00353193,3375984497.6262503,1083708361.1834671,813581268.8222474,3646111589.9874697,9516835.458101667,88636.6532704157,1592.018190153417
SCS,System Change,CENTRAL,2029,295228.88907661097,198131.25919697,683450.2087761367,1176810.3570497176,423839.002200461,544663642.0929773,399636583.6292162,3467600474.092838,1113458007.3140934,852841435.7627383,3728217045.6441927,9756716.155157616,91547.91925740917,1285.0720185382338
SCS,System Change,CENTRAL,2030,296929.125488927,199951.401108523,702421.2604518104,1199301.7870492605,493107.4091863525,513126417.3103907,363764971.04282767,3554773162.0111127,1141751587.5340784,893229038.148917,3803295711.3962736,9979505.504930208,94447.24224788079,1040.5976623978747
SCS,System Change,CENTRAL,2031,298021.7564087537,201220.292445691,720481.6643184719,1219723.7131729166,566867.8606612848,498074540.332587,341154021.5184712,3640073515.2426143,1169426298.687259,935165000.405143,3874334813.5247307,10193100.269653533,97385.72946715282,878.6431104976629
SCS,System Change,CENTRAL,2032,298193.1082914941,201679.365248005,736681.9140129196,1236554.3875524187,645007.1044076835,461600691.8432983,305479628.3406018,3720196259.0315466,1195401093.016265,978186169.5254824,3937411182.5223293,10387215.711032301,100298.55248751868,715.652104742615
SCS,System Change,CENTRAL,2033,297663.3168060101,201497.79014768,751529.7288104293,1250690.8357641194,728096.7692508544,438623187.383512,280457487.5871993,3797206814.2079234,1220347766.9015956,1022645689.6105529,3994908891.498966,10567970.017113844,103227.2692886415,602.4243011472439
SCS,System Change,CENTRAL,2034,296240.1451845773,200507.289130505,764401.4243263608,1261148.858641443,815571.1710042381,401816857.6277816,248235137.66863802,3868978141.769438,1243567534.5353684,1068262196.7848704,4044283479.5199356,10728728.403976664,106131.07440976458,492.68153646604753
SCS,System Change,CENTRAL,2035,289908.1675296922,194661.246358364,761352.598269865,1245922.0121579212,929263.367229627,101040546.30130547,60310154.187974475,3895125008.071095,1251460938.358795,1101974700.0374827,4044611246.392407,10735577.632893553,108533.77113013685,108.73187286240855
SCS,System Change,CENTRAL,2036,283495.0683359073,190821.718026692,750468.668343666,1224785.4547062654,1051055.5351913183,59031091.226235926,34043579.28514518,3912049686.1228685,1256478366.2504406,1130327812.3132465,4038200240.0600624,10702634.515906245,110396.52768626172,56.16362718216483
SCS,System Change,CENTRAL,2037,275453.16738070955,185529.33462188,734698.7776867277,1195681.279689317,1181359.9046741691,36384891.4664452,20273799.039420165,3919535151.924612,1258302587.4930682,1159482841.32514,4018354898.0925407,10632718.957656823,112199.88260014751,30.799158937496287
SCS,System Change,CENTRAL,2038,265984.0099304308,179079.686086313,714656.5678827062,1159720.26389945,1319002.6656465607,35412331.77872939,19064623.29053063,3916737240.517707,1256674841.0991356,1188842890.3816187,3984569191.235224,10526024.897135487,113894.75102546954,26.847809106868368
SCS,System Change,CENTRAL,2039,255340.2477698676,171691.228870769,690997.6332280616,1118029.1098686983,1464440.388175569,35066455.59814473,18240016.421070304,3906289464.18288,1252441817.1903162,1219033432.8385668,3939697848.534629,10390287.02713857,115545.40713911068,23.945293971188043
SCS,System Change,CENTRAL,2040,243241.6560316222,163129.764666054,662781.8860659865,1069153.3067636627,1617534.2423625158,33964264.60229798,17069280.678925164,3885106635.606622,1244584181.1674435,1249627019.0188098,3880063797.755256,10215991.267886596,117092.40119100786,20.997555237341327
SCS,System Change,CENTRAL,2041,229922.9450770747,153584.040889684,630606.9414068471,1014113.9273736058,1779124.79038773,33354465.75065938,16195958.048044443,3855765694.093908,1233930850.3129208,1281239284.5239751,3808457259.8828535,10010534.073117234,118598.42883858409,18.747681967486013
SCS,System Change,CENTRAL,2042,215266.97130707107,142922.746686067,594047.3117318299,952237.0297249679,1948233.2177814858,32668772.426909376,15326575.19011103,3816380769.456608,1219869964.6844172,1313344756.5517073,3722905977.5893183,9768735.989232877,120009.70142865209,16.768409515217243
SCS,System Change,CENTRAL,2043,199332.53416802117,131188.942887216,553196.1014996718,883717.578554909,2126234.613233668,33634617.14782216,15246088.74409631,3767737691.1003704,1202641512.013326,1346311585.0295105,3624067618.0841856,9492508.079926595,121355.36671487057,15.818864455728713
SCS,System Change,CENTRAL,2044,182109.816320675,118377.481607612,507932.2190789916,808419.5170072786,2313337.2414861205,34838433.384564936,15257740.434476376,3709775113.9513087,1182204077.0279913,1380445453.932088,3511533737.0472116,9181173.455494272,122651.37294305715,15.059816078603497
SCS,System Change,LOWER,2020,126618.65217824554,19748.2423687596,256292.8173407946,402659.7118877997,69355.31921884062,0.0,0.0,2082027563.326525,688020477.9893712,500414954.2653848,2269633087.0505114,6443198.355357583,57862.78280549129,0.0
SCS,System Change,LOWER,2021,134486.1361174939,30662.8041721464,271396.6334217724,436545.5737114127,74497.40457575349,589226312.5093572,569300785.0331954,2287466751.9635115,710788627.8529642,501753057.7535863,2496502322.0628896,6718878.355718519,59519.808091600884,7909.353565602357
SCS,System Change,LOWER,2022,151119.76400823783,44653.9186080639,302709.9027602432,498483.585376545,85074.50386588916,1569486395.259576,1465132344.0543082,2387236885.1470194,749751764.215247,524908175.24554276,2612080474.116724,7316745.326722606,61909.12489977872,18448.37552897991
SCS,System Change,LOWER,2023,160119.72866543074,56692.6669420756,319922.7354983115,536735.1311058179,89135.65698483668,691338829.572243,623548014.4777527,2436609877.2616253,798043686.4204901,526724973.7003458,2707928589.9817696,7629002.150218827,64369.55717430504,7756.029999193815
SCS,System Change,LOWER,2024,169071.15256900998,68546.9401019474,337055.4095986536,574673.502269611,92466.00415681803,703983051.799779,613480558.922439,2614818635.027364,807681557.4921812,528460097.9027293,2894040094.6168156,7925386.281410008,64054.78496044366,7613.425693251074
SCS,System Change,LOWER,2025,147123.4713058927,31842.3453780087,273060.04940947366,452025.866093375,255086.73867197149,368350637.1411364,310141352.4680777,2692335506.512597,841751495.6699281,594038542.0743442,2940048460.108181,7761394.674121122,69433.61353482294,1444.021116341985
SCS,System Change,LOWER,2026,139956.3945085152,25388.1635437598,265420.1583387006,430764.7163909756,327906.1701428999,582665235.658327,473998544.6237777,2658610204.620864,877181493.2149829,622763287.9010208,2913028409.934826,7943092.619235251,72361.86631447668,1776.9267208494562
SCS,System Change,LOWER,2027,132769.69406760368,18905.1231753033,257043.7881694989,408718.6054124059,402449.7380215033,566828874.1683815,445522371.3509339,2804595862.4997573,893124469.9607679,640917998.786997,3056802333.673528,8060932.661542617,72149.39527330903,1408.4463738378558
SCS,System Change,LOWER,2028,128375.78436569628,18344.8643962025,249727.70336154278,396448.3521234415,468760.0044006214,557737709.0832071,423552461.61536473,2880061634.9462943,907171452.2908612,663734190.1301639,3123498897.106992,8303768.353713519,75842.35719068143,1189.8150521530881
SCS,System Change,LOWER,2029,123623.42406099293,17770.7734401768,241565.6167013987,382959.81420256844,537038.4422131951,530922672.0384451,389554408.31227595,2933073235.8516564,952317000.5780578,688766738.1778613,3196623498.251853,8442674.034360202,77098.42722289487,988.6120439543466
SCS,System Change,LOWER,2030,118491.91769591757,17135.3761666847,232541.5801509456,368168.8740135479,607292.5449813245,492651361.8217803,349249818.9952003,2983473711.3351116,978286438.8925782,711579999.7544975,3250180150.473192,8539355.96814641,78029.64211402438,811.2257690186702
SCS,System Change,LOWER,2031,113069.05646597294,16456.6521030485,222856.62464137463,352382.33321039606,679952.1341333094,478820300.2354869,327965912.29284865,3027517903.9501324,1006406629.2617693,747614649.5785375,3286309883.633364,8730812.806366358,80129.29539867156,704.1970694684383
SCS,System Change,LOWER,2032,107300.34555872003,15722.5902951776,212364.1351009018,335387.0709547994,754286.4373616972,444144151.5278739,293927181.5139431,3116556896.5647054,1031814861.8714516,772002478.6154814,3376369279.820676,8843733.230115801,83191.60322210031,588.8269091532092
SCS,System Change,LOWER,2033,101269.85441816095,14948.5530350279,201235.07332283029,317453.48077601916,830875.678446383,421177501.2274317,269302643.40817726,3271901792.806003,1042916881.5824915,797038243.5957607,3517780430.7927337,8930441.434701012,83646.15725436465,506.9079672845552
SCS,System Change,LOWER,2034,94959.75328651958,14129.7377947762,189206.50649603433,298295.9975773301,909106.0994092459,384504704.67840534,237540004.82602873,3334323832.7006383,1049544426.46037,831547864.6803448,3552320394.4806633,9054997.874409338,86573.6946270129,422.94810795820604
SCS,System Change,LOWER,2035,88753.96932980516,13165.8327856835,176524.065666887,278443.86778237566,988345.7219155451,91610155.52158089,54681242.40159101,3304772280.4081793,1072006332.8585732,828975967.1017089,3547802646.1650434,9067251.164405659,87176.36562552468,92.69039516256342
SCS,System Change,LOWER,2036,82679.71835802493,12194.2473290169,164252.500467385,259126.4661544268,1067647.2731025913,50147425.52592154,28920316.758075986,3335219251.154767,1083532714.38363,850503178.7354155,3568248786.8029814,8987599.862879045,89158.75055421703,46.97003101051598
SCS,System Change,LOWER,2037,76520.76976163326,11212.3327043516,153523.77707270219,241256.87953868706,1145787.1826567296,30048938.06716487,16743381.85901981,3316055123.045522,1082334722.6902168,884119313.1003065,3514270532.6354322,8871777.682233453,90726.86455135747,26.225584054353433
SCS,System Change,LOWER,2038,70264.86616379513,10228.5737107267,142714.150860018,223207.59073453984,1224381.1594832211,29645783.79636368,15960137.947472652,3362249172.8668194,1063119846.9484931,910986405.3889982,3514382614.4263144,8819776.909125824,92305.39511674184,24.212871593741596
SCS,System Change,LOWER,2039,63989.261969504645,9257.73903615475,131970.7330537092,205217.7340593686,1304114.5877009942,29256031.262342963,15217691.139241194,3346134630.218527,1056196152.3023697,940495389.2394774,3461835393.2814198,8666005.04222795,94307.88868433924,22.433635462906693
SCS,System Change,LOWER,2040,57708.188350833836,8299.36551197901,121296.03177558561,187303.58563839845,1384039.0113433246,28186796.9642438,14165722.545631113,3324738854.4866624,1060408627.5945479,969284894.370039,3415862587.711171,8560369.249360792,95521.46162126442,20.36560872434237
SCS,System Change,LOWER,2041,51501.69713066623,7367.58664323362,110846.4734406799,169715.75721457973,1464993.0924369183,27490556.837390553,13348614.502900766,3238893677.930623,1049218125.6912827,996642253.9722157,3291469549.64969,8414549.563654361,97303.25638108939,18.76497369121505
SCS,System Change,LOWER,2042,45409.47468472561,6467.04779551961,100689.2879661397,152565.81044638492,1545897.479509483,26742938.855984353,12546466.632556062,3241510004.5042677,1032169842.5023509,1033256601.0716574,3240423245.9349613,8247874.398427572,98677.52754416203,17.299296499577675
SCS,System Change,LOWER,2043,39484.58744979524,5605.96191041907,90921.09523159161,136011.64459180593,1627514.1988406624,27662382.128374986,12538960.409413096,3186328762.3232837,1003184779.3175517,1048862151.005865,3140651390.63497,8036077.900880153,99746.50994081915,16.99670709360318
SCS,System Change,LOWER,2044,33772.79685837779,4790.46373147416,81606.5774685553,120169.83805840726,1709769.160996094,28757926.150816664,12594738.913759582,3166405631.1872673,1026892730.9846495,1101982475.2302666,3091315886.9416504,7766443.7625805475,103520.17149963032,16.819771233949844
SCS,System Change,UPPER,2020,352896.92803480447,345816.696788579,595225.324985705,1293938.9498090884,63632.62337870803,0.0,0.0,2818240704.8823133,904990705.5849357,662373438.0177238,3060857972.449525,7491509.8759953445,76935.28961030809,0.0
SCS,System Change,UPPER,2021,373878.0220327076,377583.492349016,625472.976624691,1376934.4910064146,61216.406232556794,596089716.9774396,575932093.6980094,2962668250.6847696,930577499.1758751,656068327.0772231,3237177422.7834215,7817009.2305415105,74979.49421920042,9737.417690168499
SCS,System Change,UPPER,2022,418019.51498851983,433078.309975869,696059.693000885,1547157.517965274,60560.482189547736,1585376046.3110538,1479965503.3359509,3173617464.0747805,981018108.1905736,688626646.5678325,3466008925.6975217,8638630.6700154,80981.64943671507,26178.39206347464
SCS,System Change,UPPER,2023,441295.9053537846,467041.152134105,731733.962610516,1640071.0200984057,59402.90966514684,693480396.9843326,625479585.5837831,3299960340.6506424,1061159748.5830044,689103766.0129834,3672016323.220663,8933745.164888984,79662.484792855,11674.182306783781
SCS,System Change,UPPER,2024,464812.4742063714,500852.259869001,767485.92811958,1733150.6621949524,57883.24729878642,706195393.5844133,615408486.9756712,3436703702.0700345,1100503166.078606,691957019.4372199,3845249848.711421,9242773.42435461,81223.70446299262,12200.34166257323
SCS,System Change,UPPER,2025,428337.6430623077,412544.460248309,674257.459578171,1515139.5628887876,365050.72925740224,430057650.6498399,362097002.0493825,3561671961.5668874,1144017508.6903584,801205887.8450313,3904483582.4122148,9224280.161846563,90901.531453388,1178.0764046812803
SCS,System Change,UPPER,2026,422918.3320538535,402677.873348878,668579.449012333,1494175.6544150645,505875.79864588333,604436724.3901888,491709664.73468626,3619424580.3391137,1189091957.0120811,848159542.4342498,3960356994.9169445,9399524.165708499,93933.09528530603,1194.8322612153638
SCS,System Change,UPPER,2027,418834.2293118235,391799.506838528,664354.385344801,1474988.1214951524,647254.044058017,596918031.6100613,469172177.1146865,3779718638.2643695,1183320012.8081849,882602966.0965734,4080435684.975981,9574893.147782698,95468.05674460463,922.2314438819577
SCS,System Change,UPPER,2028,413614.7818292774,379590.125648737,678918.7586652021,1472123.6661432167,776179.8770540059,589530867.4348538,447696553.4762184,3833897739.0247416,1218564854.23567,924260815.6459595,4128201777.614453,9839904.475092633,101633.98179160614,759.5286670821985
SCS,System Change,UPPER,2029,406925.90403772163,365786.360062256,699678.521136892,1472390.7852368697,903775.0915605577,563705036.0152416,413607844.1036446,3898225923.4319267,1245876749.7171235,968000416.5551858,4176102256.593864,9946173.238977809,105282.96704971838,623.7226952580496
SCS,System Change,UPPER,2030,398747.01490473346,350408.966055322,719209.655633198,1468365.6365932534,1037277.4424477643,537387869.6200265,380964371.0330509,4057246020.0965443,1305268064.8328478,1001599527.7587993,4360914557.170592,10120240.38614536,106634.05223608958,518.0753457357562
SCS,System Change,UPPER,2031,390260.4735891009,333815.722275783,737942.860874715,1462019.056739599,1176608.0583679373,524664249.0681901,359366528.5462317,4155872215.6464148,1342789400.8321772,1073141724.9168807,4425519891.561711,10265287.549913255,108682.09412163505,445.9125070041992
SCS,System Change,UPPER,2032,380433.45456058637,318406.488086059,754924.2218321649,1453764.1644788103,1319040.391984321,489068950.7909278,323657663.3452239,4276326775.8086505,1380106206.8103485,1075698790.155439,4580734192.46356,10359820.466795333,112064.35276015702,370.7763263073306
SCS,System Change,UPPER,2033,372369.5068717505,307347.147568786,770656.682950011,1450373.3373905476,1460496.6544575058,466584761.6713729,298336234.309496,4394788164.965671,1367609525.7772908,1114335958.0853066,4648061732.657656,10395882.6531697,115861.02625835115,319.4699284297118
SCS,System Change,UPPER,2034,367222.9172543775,298866.663834739,784513.334505584,1450602.9155947005,1599321.8257501677,430079327.80290043,265695177.09106398,4437859809.26207,1427961109.8051217,1155193609.66465,4710627309.402541,10495107.49045008,117130.96460139212,268.91356128474655
SCS,System Change,UPPER,2035,357405.40437085996,285900.132490708,782491.357272172,1425796.89413374,1763923.5430932548,123891717.64367251,73949803.98682135,4467921927.916949,1437095699.2137883,1180342163.6282184,4724675463.502519,10596293.068352321,118399.60613446255,70.23644427717842
SCS,System Change,UPPER,2036,348044.1601241161,275784.352645592,772657.869810237,1396486.382579945,1936203.6593168317,67438722.42938462,38892309.903518744,4379132093.546075,1432567671.6429107,1214473619.4883852,4597226145.700601,10448919.346016608,119948.47995096903,34.83038682675542
SCS,System Change,UPPER,2037,337009.85478556145,264446.524023416,758037.7531502331,1359494.1319592106,2116934.0566574293,39804215.80445559,22179059.48367219,4536825876.335365,1437847058.3276062,1224142868.1143847,4750530066.548587,10233605.068307316,121117.92624475315,18.80276604709415
SCS,System Change,UPPER,2038,324480.3438691892,252171.05362918,739220.664742007,1315872.0622403761,2304977.683837265,38677393.883954726,20822405.8462023,4440645188.392619,1440896461.6663988,1278578784.7665315,4602962865.292486,10283528.426843857,125024.74988032633,16.779942884117492
SCS,System Change,UPPER,2039,310759.851894161,239260.362798768,716864.316332268,1266884.531025197,2501385.0705767353,38511134.59109874,20031785.80081113,4444729483.742869,1451510051.7972658,1303545352.7776613,4592694182.762474,10100778.290310761,124024.55912350232,15.395924059872703
SCS,System Change,UPPER,2040,296373.7205811758,225518.456032859,690028.872841423,1211921.0494554578,2704445.848403553,37531467.85764125,18862035.33789429,4513328602.976971,1417177505.03394,1331951030.4151444,4598555077.595766,9931272.585425127,128560.45570571542,13.877692496522439
SCS,System Change,UPPER,2041,281409.40134429,214078.214664287,659316.07531457,1154803.691323147,2913423.325596478,36964705.585458644,17948985.46406989,4270358333.8451843,1433991884.3763278,1396306830.196929,4308043388.024583,9762430.386400437,128901.62781036984,12.68772212424389
SCS,System Change,UPPER,2042,265451.4501045219,203301.694853955,624296.088558033,1093049.2335165099,3128963.151245706,35970577.675524406,16875619.205132473,4415330295.580531,1365772780.353634,1404418196.536531,4376684879.3976345,9622682.6164297,130095.38686550283,11.496005525409837
SCS,System Change,UPPER,2043,248607.1591492203,192615.075164969,585067.515235978,1026289.7495501672,3352781.39158311,37038763.08418713,16789139.191662822,4298029042.100009,1356616161.8573995,1450094936.8324256,4204550267.1249833,9321532.988231467,132501.8877392432,11.047175093839993
SCS,System Change,UPPER,2044,230935.732467787,182089.364932776,541513.890595223,954538.987995786,3584968.6002580193,38676746.18576566,16938756.90788058,4240813204.7362165,1358745755.1647012,1493240956.0543008,4106318003.846617,8986009.072275318,134058.10525645307,10.788587153310631
